source_file,event_name,date,start_time,end_time,stage_or_venue,session_title,session_type,session_description,speaker_name,speaker_title,speaker_company,topic_category,raw_text,confidence_level,notes,clean_session_title,topic_v2
IMG_3330.PNG,Blockchain Futurist Conference,,11:30 am,12:00 pm,Main Stage | Events,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Panel,,Jamie Roberts,,Leeward,Regulation / Policy,"11:32 wl > E
< Agenda
> Filters Q Search
Blockchain Bootcamp
Closing Remarks
1-1

11:20 am - 11:30 am [FF
© Rooftop Stage e Bootcamp
ETHWomen Panel: Bridging
Worlds: Shaping Global Trust in
Blockchain
11:30 am - 11:55 am
Kishelle Blaize-Cameron (BVI Financial FA
Services Commission), Katie Evans (Swarm),
Shaela Rae (Collas Crill LLP), Rosalyn Brown
(Berkshire Hathaway HS), Jacqueline Cooper
(Blockchain Legal Institute)
© Argentum Al Stage @ Entice e ETHWomen
Cayman’s Virtual Asset
Ecosystem: Where Innovation,
Compliance, and Execution Meet.
Brought to you by Cayman
Finance 7
11:30 am - 12:00 pm [4
Lennon Sweeting (RYKI Ltd.), Chantelle Day
(Collas Crill LLP), Mario Yaksetig (Parfin),
Jamie Roberts (Leeward), Haymond Rankin
(Cayman Finance)
© Main Stage e Main Stage
Panel Discussion: Cayman's
Virtual Asset Ecosystem: Where
Innovation, Compliance, and
Execution Meet
11:30 am - 12:00 pm FA
Jamie Roberts (Leeward), Mario Yaksetig
(Parfin), Lennon Sweeting (RYKI Ltd.),
Chantelle Day (Collas Crill LLP), Haymond
Rankin (Cayman Finance)
© Main Stage e Events",high,No full date visible in OCR.,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Regulation
IMG_3330.PNG,Blockchain Futurist Conference,,11:30 am,12:00 pm,Main Stage | Events,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Panel,,Mario Yaksetig,,Parfin,Regulation / Policy,"11:32 wl > E
< Agenda
> Filters Q Search
Blockchain Bootcamp
Closing Remarks
1-1

11:20 am - 11:30 am [FF
© Rooftop Stage e Bootcamp
ETHWomen Panel: Bridging
Worlds: Shaping Global Trust in
Blockchain
11:30 am - 11:55 am
Kishelle Blaize-Cameron (BVI Financial FA
Services Commission), Katie Evans (Swarm),
Shaela Rae (Collas Crill LLP), Rosalyn Brown
(Berkshire Hathaway HS), Jacqueline Cooper
(Blockchain Legal Institute)
© Argentum Al Stage @ Entice e ETHWomen
Cayman’s Virtual Asset
Ecosystem: Where Innovation,
Compliance, and Execution Meet.
Brought to you by Cayman
Finance 7
11:30 am - 12:00 pm [4
Lennon Sweeting (RYKI Ltd.), Chantelle Day
(Collas Crill LLP), Mario Yaksetig (Parfin),
Jamie Roberts (Leeward), Haymond Rankin
(Cayman Finance)
© Main Stage e Main Stage
Panel Discussion: Cayman's
Virtual Asset Ecosystem: Where
Innovation, Compliance, and
Execution Meet
11:30 am - 12:00 pm FA
Jamie Roberts (Leeward), Mario Yaksetig
(Parfin), Lennon Sweeting (RYKI Ltd.),
Chantelle Day (Collas Crill LLP), Haymond
Rankin (Cayman Finance)
© Main Stage e Events",high,No full date visible in OCR.,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Regulation
IMG_3330.PNG,Blockchain Futurist Conference,,11:30 am,12:00 pm,Main Stage | Events,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Panel,,Lennon Sweeting,,RYKI Ltd.,Regulation / Policy,"11:32 wl > E
< Agenda
> Filters Q Search
Blockchain Bootcamp
Closing Remarks
1-1

11:20 am - 11:30 am [FF
© Rooftop Stage e Bootcamp
ETHWomen Panel: Bridging
Worlds: Shaping Global Trust in
Blockchain
11:30 am - 11:55 am
Kishelle Blaize-Cameron (BVI Financial FA
Services Commission), Katie Evans (Swarm),
Shaela Rae (Collas Crill LLP), Rosalyn Brown
(Berkshire Hathaway HS), Jacqueline Cooper
(Blockchain Legal Institute)
© Argentum Al Stage @ Entice e ETHWomen
Cayman’s Virtual Asset
Ecosystem: Where Innovation,
Compliance, and Execution Meet.
Brought to you by Cayman
Finance 7
11:30 am - 12:00 pm [4
Lennon Sweeting (RYKI Ltd.), Chantelle Day
(Collas Crill LLP), Mario Yaksetig (Parfin),
Jamie Roberts (Leeward), Haymond Rankin
(Cayman Finance)
© Main Stage e Main Stage
Panel Discussion: Cayman's
Virtual Asset Ecosystem: Where
Innovation, Compliance, and
Execution Meet
11:30 am - 12:00 pm FA
Jamie Roberts (Leeward), Mario Yaksetig
(Parfin), Lennon Sweeting (RYKI Ltd.),
Chantelle Day (Collas Crill LLP), Haymond
Rankin (Cayman Finance)
© Main Stage e Events",high,No full date visible in OCR.,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Regulation
IMG_3330.PNG,Blockchain Futurist Conference,,11:30 am,12:00 pm,Main Stage | Events,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Panel,,Chantelle Day,,Collas Crill LLP,Regulation / Policy,"11:32 wl > E
< Agenda
> Filters Q Search
Blockchain Bootcamp
Closing Remarks
1-1

11:20 am - 11:30 am [FF
© Rooftop Stage e Bootcamp
ETHWomen Panel: Bridging
Worlds: Shaping Global Trust in
Blockchain
11:30 am - 11:55 am
Kishelle Blaize-Cameron (BVI Financial FA
Services Commission), Katie Evans (Swarm),
Shaela Rae (Collas Crill LLP), Rosalyn Brown
(Berkshire Hathaway HS), Jacqueline Cooper
(Blockchain Legal Institute)
© Argentum Al Stage @ Entice e ETHWomen
Cayman’s Virtual Asset
Ecosystem: Where Innovation,
Compliance, and Execution Meet.
Brought to you by Cayman
Finance 7
11:30 am - 12:00 pm [4
Lennon Sweeting (RYKI Ltd.), Chantelle Day
(Collas Crill LLP), Mario Yaksetig (Parfin),
Jamie Roberts (Leeward), Haymond Rankin
(Cayman Finance)
© Main Stage e Main Stage
Panel Discussion: Cayman's
Virtual Asset Ecosystem: Where
Innovation, Compliance, and
Execution Meet
11:30 am - 12:00 pm FA
Jamie Roberts (Leeward), Mario Yaksetig
(Parfin), Lennon Sweeting (RYKI Ltd.),
Chantelle Day (Collas Crill LLP), Haymond
Rankin (Cayman Finance)
© Main Stage e Events",high,No full date visible in OCR.,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Regulation
IMG_3330.PNG,Blockchain Futurist Conference,,11:30 am,12:00 pm,Main Stage | Events,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Panel,,Haymond Rankin,,Cayman Finance,Regulation / Policy,"11:32 wl > E
< Agenda
> Filters Q Search
Blockchain Bootcamp
Closing Remarks
1-1

11:20 am - 11:30 am [FF
© Rooftop Stage e Bootcamp
ETHWomen Panel: Bridging
Worlds: Shaping Global Trust in
Blockchain
11:30 am - 11:55 am
Kishelle Blaize-Cameron (BVI Financial FA
Services Commission), Katie Evans (Swarm),
Shaela Rae (Collas Crill LLP), Rosalyn Brown
(Berkshire Hathaway HS), Jacqueline Cooper
(Blockchain Legal Institute)
© Argentum Al Stage @ Entice e ETHWomen
Cayman’s Virtual Asset
Ecosystem: Where Innovation,
Compliance, and Execution Meet.
Brought to you by Cayman
Finance 7
11:30 am - 12:00 pm [4
Lennon Sweeting (RYKI Ltd.), Chantelle Day
(Collas Crill LLP), Mario Yaksetig (Parfin),
Jamie Roberts (Leeward), Haymond Rankin
(Cayman Finance)
© Main Stage e Main Stage
Panel Discussion: Cayman's
Virtual Asset Ecosystem: Where
Innovation, Compliance, and
Execution Meet
11:30 am - 12:00 pm FA
Jamie Roberts (Leeward), Mario Yaksetig
(Parfin), Lennon Sweeting (RYKI Ltd.),
Chantelle Day (Collas Crill LLP), Haymond
Rankin (Cayman Finance)
© Main Stage e Events",high,No full date visible in OCR.,"Panel Discussion: Cayman's Virtual Asset Ecosystem: Where Innovation, Compliance, and Execution Meet",Regulation
IMG_3331.PNG,Blockchain Futurist Conference,,11:30 am,12:30 pm,Rooftop Stage | Events,Crypto in Your Pocket: Tangem Wallet Interactive Session,,,Lee Skinner,,Tangem,Infrastructure,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,Crypto in Your Pocket: Tangem Wallet Interactive Session,Consumer Crypto
IMG_3331.PNG,Blockchain Futurist Conference,,11:30 am,12:30 pm,Rooftop Stage | Events,Crypto in Your Pocket: Tangem Wallet Interactive Session,,,Ana Jacobson,,Tangem,Infrastructure,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,Crypto in Your Pocket: Tangem Wallet Interactive Session,Consumer Crypto
IMG_3331.PNG,Blockchain Futurist Conference,,11:30 am,12:30 pm,Rooftop Stage,WORKSHOP: Crypto in Your Pocket: Tangem Wallet Interactive Session,Workshop,,Lee Skinner,,Tangem,Infrastructure,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,WORKSHOP: Crypto in Your Pocket: Tangem Wallet Interactive Session,Consumer Crypto
IMG_3331.PNG,Blockchain Futurist Conference,,11:30 am,12:30 pm,Rooftop Stage,WORKSHOP: Crypto in Your Pocket: Tangem Wallet Interactive Session,Workshop,,Ana Jacobson,,Tangem,Infrastructure,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,WORKSHOP: Crypto in Your Pocket: Tangem Wallet Interactive Session,Consumer Crypto
IMG_3331.PNG,Blockchain Futurist Conference,,11:55 am,11:58 am,Argentum AI Stage @ Entice | ETHWomen,Spotlight on Success: Women in Blockchain Canada,,,Justyna Osowska,,Women in Blockchain Canada,Other,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,Spotlight on Success: Women in Blockchain Canada,Social Impact
IMG_3331.PNG,Blockchain Futurist Conference,,11:58 am,12:00 pm,Argentum AI Stage @ Entice | ETHWomen,Spotlight on Success: Harness All Possibilities,,,Rhonda Eldridge,,Harness All Possibilities,Other,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,Spotlight on Success: Harness All Possibilities,Other
IMG_3331.PNG,Blockchain Futurist Conference,,12:00 pm,12:15 pm,Main Stage,The Sovereignty Protocol. Presented by Optio Blockchain,Presentation,,Bryan Ferre,,Optio Blockchain,Infrastructure,"11:32 all > €
< Agenda
& Filters Q Search

Crypto in Your Pocket: Tangem
Wallet Interactive Session
11:30 am - 12:30 pm Fy
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Events
WORKSHOP: Crypto in Your
Pocket: Tangem Wallet
Interactive Session 7
11:30 am - 12:30 pm [4
Lee Skinner (Tangem), Ana Jacobson (Tangem)
© Rooftop Stage e Rooftop Stage
Spotlight on Success: Women in
Blockchain Canada
11:55 am - 11:58 am II
Justyna Osowska (Women in A
Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
Spotlight on Success: Harness All
Possibilities
11:58 am - 12:00 pm FA
Rhonda Eldridge (Harness All Possibilities)
© Argentum Al Stage @ Entice e ETHWomen
The Sovereignty Protocol.
Presented by Optio Blockchain
12:00 pm - 12:15 pm FA
Bryan Ferre (Optio Blockchain)
© Main Stage e Main Stage",high,No full date visible in OCR.,The Sovereignty Protocol. Presented by Optio Blockchain,Infrastructure
IMG_3332.PNG,Blockchain Futurist Conference,,12:00 pm,12:25 pm,Argentum AI Stage @ Entice | ETHWomen,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,,,Yolanda.,,Coinbase,Infrastructure,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,Ethereum
IMG_3332.PNG,Blockchain Futurist Conference,,12:00 pm,12:25 pm,Argentum AI Stage @ Entice | ETHWomen,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,,,Armita Jalooli,,A16z,Infrastructure,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,Ethereum
IMG_3332.PNG,Blockchain Futurist Conference,,12:00 pm,12:25 pm,Argentum AI Stage @ Entice | ETHWomen,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,,,Fadjiah Collin-Mazile,,CoinList,Infrastructure,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,Ethereum
IMG_3332.PNG,Blockchain Futurist Conference,,12:00 pm,12:25 pm,Argentum AI Stage @ Entice | ETHWomen,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,,,Maro Vardanyan,,Quantum Block Holdings,Infrastructure,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,Ethereum
IMG_3332.PNG,Blockchain Futurist Conference,,12:00 pm,12:25 pm,Argentum AI Stage @ Entice | ETHWomen,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,,,Justyna Osowska,,Women in Blockchain Canada,Infrastructure,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,ETHWomen Panel: Architects of the Future: Creating the Next Era of Web3,Ethereum
IMG_3332.PNG,Blockchain Futurist Conference,,12:15 pm,12:45 pm,Main Stage,POLICY & REGULATION PANEL: From Congress to Compliance: The New Rules for Digital Assets,,,Dave Shallenberger,,DAO UTAH,Regulation / Policy,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,POLICY & REGULATION PANEL: From Congress to Compliance: The New Rules for Digital Assets,Regulation
IMG_3332.PNG,Blockchain Futurist Conference,,12:15 pm,12:45 pm,Main Stage,POLICY & REGULATION PANEL: From Congress to Compliance: The New Rules for Digital Assets,,,Chairman Elijah John Bowdre,,"Executive Director, Miami-Dade Digital Commission",Regulation / Policy,"11:32 8 all > €
< Agenda
> Filters Q Search
ETHWomen Panel: Architects of
the Future: Creating the Next Era
of Web3
12:00 pm - 12:25 pm 7
Yolanda . (Coinbase), Armita Jalooli (A16z), [4
Fadjiah Collin-Mazile (CoinList), Maro
Vardanyan (Quantum Block Holdings), Justyna
Osowska (Women in Blockchain Canada)
© Argentum Al Stage @ Entice e ETHWomen
POLICY & REGULATION PANEL:
From Congress to Compliance:
The New Rules for Digital Assets
12:15 pm - 12:45 pm
Dave Shallenberger (DAO UTAH), Chairman
Elijah John Bowdre (Executive Director, FA
Miami-Dade Digital Commission), Carol Van
Cleef (Counsel, Lewis Baach Kaufmann
Middlemiss), Michael Carbonara (25th
Congressional District (Florida-25)), Lana
Schwartzman (Notabene)
© Main Stage e Main Stage
ETHWomen Panel: From Idea to
Impact: Entrepreneurs Driving
Web3 Innovation
12:25 pm - 12:50 pm 7
ChicaBTC . (Bitcoin Butik), Pia Pascal (InOrbyt), [4
Tity Lyngdoh (Dolphinze), Pixie Paula Dezzutti
(Striped Pig Distillery), Maria Lobanova
(Interstellar Digital)
© Argentum Al Stage @ Entice e ETHWomen
Break on the Rooftop Stage
12:30 pm - 12:40 pm A
© Rooftop Stage e Rooftop Stage",high,No full date visible in OCR.,POLICY & REGULATION PANEL: From Congress to Compliance: The New Rules for Digital Assets,Regulation
